rank,offer_id,topsis_score,throughput,latency,cost,energy,feasible
1,3,0.9568068257237006,590.384228786014,0.012300504984914465,34.39363634235322,4.555847399214851,True
2,4,0.7479583799399128,595.5746186558656,0.012192383830646959,84.50149699147158,21.210340046514563,True
3,2,0.7024857502088772,407.62556798853205,0.0178853688940554,109.37461805926974,0.9809305885736141,True
4,1,0.273638554041145,161.2080764780791,0.04613961403974111,34.39363634235322,4.555847399214851,True
