rank,offer_id,topsis_score,throughput,latency,cost,energy,feasible
1,3,0.881200859375953,595.2271054258624,0.04066521159414795,34.47818284644597,9.700572628839932,True
2,1,0.7630818438929274,543.7818907137938,0.04454874074282277,68.57936153774152,0.5855814313391994,True
3,4,0.4543756638787739,420.88195897244384,0.05771699540274329,72.88675615510593,27.077253021586266,True
4,2,0.3236611071784131,230.9713166388548,0.10626013720917109,44.82492973007138,0.5855814313391994,True
